symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200PE,2024-10-25 10:31:00,152.45,152.75,148,151.1,331625
NSE:NIFTY24OCT24200PE,2024-10-25 10:32:00,151.25,153.9,148.35,148.85,252350
NSE:NIFTY24OCT24200PE,2024-10-25 10:33:00,148.65,153.4,146.1,148.85,401575
NSE:NIFTY24OCT24200PE,2024-10-25 10:34:00,148.95,157.25,147.7,155.8,463025
NSE:NIFTY24OCT24200PE,2024-10-25 10:35:00,154.65,156,152.05,152.3,278800
NSE:NIFTY24OCT24200PE,2024-10-25 10:36:00,152.35,154.7,147.05,152.7,288350
NSE:NIFTY24OCT24200PE,2024-10-25 10:37:00,151.95,157.2,150.9,155.45,318475
NSE:NIFTY24OCT24200PE,2024-10-25 10:38:00,155.8,159.35,154.4,158.4,350100
NSE:NIFTY24OCT24200PE,2024-10-25 10:39:00,157.55,158.9,153,157.3,261700
NSE:NIFTY24OCT24200PE,2024-10-25 10:40:00,157.35,158.95,156.1,157.75,194750
NSE:NIFTY24OCT24200PE,2024-10-25 10:41:00,158,173.4,157.8,169.4,837600
NSE:NIFTY24OCT24200PE,2024-10-25 10:42:00,172.3,172.55,165.45,169.5,360475
NSE:NIFTY24OCT24200PE,2024-10-25 10:43:00,169.75,170.5,167.35,168.4,232675
NSE:NIFTY24OCT24200PE,2024-10-25 10:44:00,169.9,171.4,166.3,170.6,314950
NSE:NIFTY24OCT24200PE,2024-10-25 10:45:00,170.35,177,168.3,171.05,526225
NSE:NIFTY24OCT24200PE,2024-10-25 10:46:00,171.45,175.7,167.25,169.9,372725
NSE:NIFTY24OCT24200PE,2024-10-25 10:47:00,169.6,175.65,168.95,173.35,282350
NSE:NIFTY24OCT24200PE,2024-10-25 10:48:00,173.85,186,173.85,183.25,634500
NSE:NIFTY24OCT24200PE,2024-10-25 10:49:00,184,188,179.95,180.9,524150
NSE:NIFTY24OCT24200PE,2024-10-25 10:50:00,182.7,183.1,176.45,178.8,347475
NSE:NIFTY24OCT24200PE,2024-10-25 10:51:00,179.5,186,179.5,184.15,335750
NSE:NIFTY24OCT24200PE,2024-10-25 10:52:00,184.4,185.9,181.4,184.35,346750
NSE:NIFTY24OCT24200PE,2024-10-25 10:53:00,184.9,186.15,178.4,181.1,264950
NSE:NIFTY24OCT24200PE,2024-10-25 10:54:00,181.6,206.45,181.6,199.45,795250
NSE:NIFTY24OCT24200PE,2024-10-25 10:55:00,199.15,205.2,197.4,197.85,414950
NSE:NIFTY24OCT24200PE,2024-10-25 10:56:00,196.7,203.65,189.8,190.15,324725
NSE:NIFTY24OCT24200PE,2024-10-25 10:57:00,191.8,197.55,184.1,192.95,317700
NSE:NIFTY24OCT24200PE,2024-10-25 10:58:00,192.85,200.35,182.9,186.25,343175
NSE:NIFTY24OCT24200PE,2024-10-25 10:59:00,185.85,189.85,178.4,181.65,347050
NSE:NIFTY24OCT24200PE,2024-10-25 11:00:00,182.4,183.65,178,178.2,211075
NSE:NIFTY24OCT24200PE,2024-10-25 11:01:00,176.95,180.5,174,180.5,274175
