symbol,timestamp,open,high,low,close,volume
NSE:NIFTY24OCT24200CE,2024-10-25 09:15:00,338.85,338.85,296.55,297.6,29525
NSE:NIFTY24OCT24200CE,2024-10-25 09:16:00,298,305,295.85,300.85,31050
NSE:NIFTY24OCT24200CE,2024-10-25 09:17:00,298.45,315.75,295.75,311.9,22175
NSE:NIFTY24OCT24200CE,2024-10-25 09:18:00,311.15,324.4,306,317.6,75425
NSE:NIFTY24OCT24200CE,2024-10-25 09:19:00,316.5,317.5,306.6,308,24850
NSE:NIFTY24OCT24200CE,2024-10-25 09:20:00,304.5,307.45,298.05,302.6,17325
NSE:NIFTY24OCT24200CE,2024-10-25 09:21:00,303.15,306.35,300,300,13150
NSE:NIFTY24OCT24200CE,2024-10-25 09:22:00,298.2,305,291.15,291.15,17025
NSE:NIFTY24OCT24200CE,2024-10-25 09:23:00,293.4,305.85,290.75,298.5,29225
NSE:NIFTY24OCT24200CE,2024-10-25 09:24:00,297.15,297.15,284.6,289.1,33325
NSE:NIFTY24OCT24200CE,2024-10-25 09:25:00,289.95,303.75,289.15,298.5,23675
NSE:NIFTY24OCT24200CE,2024-10-25 09:26:00,301.6,307.05,300.65,301.9,22400
NSE:NIFTY24OCT24200CE,2024-10-25 09:27:00,302.5,311.15,296.95,305.1,26925
NSE:NIFTY24OCT24200CE,2024-10-25 09:28:00,304.15,308.25,300,305.8,15275
NSE:NIFTY24OCT24200CE,2024-10-25 09:29:00,306.15,312.45,304,310.3,37125
NSE:NIFTY24OCT24200CE,2024-10-25 09:30:00,310,312,300.05,300.05,20400
NSE:NIFTY24OCT24200CE,2024-10-25 09:31:00,301.8,301.8,275.15,286.3,64075
NSE:NIFTY24OCT24200CE,2024-10-25 09:32:00,286.3,293,279,291.4,45550
NSE:NIFTY24OCT24200CE,2024-10-25 09:33:00,290.95,298.7,287.7,287.9,25150
NSE:NIFTY24OCT24200CE,2024-10-25 09:34:00,287.6,291.55,282.4,283.55,17275
NSE:NIFTY24OCT24200CE,2024-10-25 09:35:00,283.1,285.55,273.9,283.4,28550
NSE:NIFTY24OCT24200CE,2024-10-25 09:36:00,283.95,288.75,277.4,279.45,23300
NSE:NIFTY24OCT24200CE,2024-10-25 09:37:00,276.1,278.75,268,270.7,55425
NSE:NIFTY24OCT24200CE,2024-10-25 09:38:00,270.4,271.75,263.2,268.55,40900
NSE:NIFTY24OCT24200CE,2024-10-25 09:39:00,268.55,268.55,254.5,257.25,60575
NSE:NIFTY24OCT24200CE,2024-10-25 09:40:00,256.65,261.15,250.5,253.15,93575
NSE:NIFTY24OCT24200CE,2024-10-25 09:41:00,255,260,251.15,255.8,36525
NSE:NIFTY24OCT24200CE,2024-10-25 09:42:00,255.7,257.7,251.9,256.35,23400
NSE:NIFTY24OCT24200CE,2024-10-25 09:43:00,254.75,256.95,241.5,241.5,54625
NSE:NIFTY24OCT24200CE,2024-10-25 09:44:00,240.85,252.2,240,252.2,46150
NSE:NIFTY24OCT24200CE,2024-10-25 09:45:00,251.05,265.85,245,264.95,72075
NSE:NIFTY24OCT24200CE,2024-10-25 09:46:00,263,264.1,248.35,249.6,45050
NSE:NIFTY24OCT24200CE,2024-10-25 09:47:00,249.2,252.9,242.35,245,41325
NSE:NIFTY24OCT24200CE,2024-10-25 09:48:00,246.5,247.7,236.15,243.45,47250
NSE:NIFTY24OCT24200CE,2024-10-25 09:49:00,243.45,244.85,234.8,236.45,80650
NSE:NIFTY24OCT24200CE,2024-10-25 09:50:00,234.85,237.55,227.3,229.95,74550
NSE:NIFTY24OCT24200CE,2024-10-25 09:51:00,229,243.95,224.1,236.7,109550
NSE:NIFTY24OCT24200CE,2024-10-25 09:52:00,237.7,237.85,228.3,229.2,50375
NSE:NIFTY24OCT24200CE,2024-10-25 09:53:00,229.05,229.05,219.05,222.2,83050
NSE:NIFTY24OCT24200CE,2024-10-25 09:54:00,221.85,228.05,219.6,221.5,103775
NSE:NIFTY24OCT24200CE,2024-10-25 09:55:00,220.05,221.65,215.1,221.2,100875
NSE:NIFTY24OCT24200CE,2024-10-25 09:56:00,221.25,226.25,217.45,220.1,76225
